match_id,datetime,league,league_bucket,gender_bucket,home_team_bucket,away_team_bucket,home_prior_wr,away_prior_wr,prior_wr_diff,prior_wr_sum,q1_diff,q2_diff,q3_diff,q3_total,score_3q_home,score_3q_away,score_3q_diff,gp_count,gp_last,gp_peak_home,gp_peak_away,gp_area_home,gp_area_away,gp_area_diff,gp_mean_abs,gp_swings,pbp_home_plays,pbp_away_plays,pbp_plays_diff,pbp_home_3pt,pbp_away_3pt,pbp_3pt_diff,pbp_home_plays_share,pbp_home_3pt_share,global_diff,global_abs_diff,is_tied,trailing_is_home,trailing_is_away,trailing_points_to_tie,trailing_points_to_lead,remaining_minutes_target,required_ppm_tie,required_ppm_lead,trailing_points_per_min,leading_points_per_min,trailing_points_per_play,trailing_play_share,trailing_plays_per_min,req_pts_per_trailing_event,pressure_ratio_tie,pressure_ratio_lead,scoring_gap_per_min,urgency_index,trailing_3pt_rate,clutch_window_minutes,clutch_scoring_events,clutch_home_points,clutch_away_points,clutch_points_diff,clutch_home_event_share,clutch_home_max_run_pts,clutch_away_max_run_pts,clutch_run_diff,clutch_last_scoring_home,clutch_last_scoring_away,target_q4_home_win
14194573,2026-03-10T10:00:00,Korean Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.5,0.5,1.5,2,9,-5,43,69,63,6,36,8,16,5,237,26,211,7.305555555555555,1,43,40,3,7,8,-1,0.5180722891566265,0.4666666666666667,6,6,0,0,1,6,7,12.0,0.5,0.5833333333333334,1.75,1.9166666666666667,1.575,0.4819277108433735,1.1111111111111112,0.45000000000000007,0.2857142857142857,0.33333333333333337,-0.16666666666666674,0.6805555555555557,0.2,6.0,14,9,17,-8,0.2857142857142857,3,7,-4,1,0,0
15305901,2026-03-10T10:00:00,Superleague,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-2,-7,0,38,51,60,-9,36,-7,6,12,25,207,-182,6.444444444444445,1,34,35,-1,6,9,-3,0.4927536231884058,0.4,-9,9,0,1,0,9,10,12.0,0.75,0.8333333333333334,1.4166666666666667,1.6666666666666667,1.5,0.4927536231884058,0.9444444444444444,0.7941176470588235,0.5294117647058824,0.5882352941176471,-0.25,1.0416666666666667,0.17647058823529413,6.0,15,13,15,-2,0.4666666666666667,4,4,0,1,0,1
15652128,2026-03-10T10:10:00,"The League, Плэйофф 1-р шат",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.0,-6,-5,19,45,71,63,8,36,14,16,11,108,88,20,5.444444444444445,3,49,41,8,11,5,6,0.5444444444444444,0.6875,8,8,0,0,1,8,9,12.0,0.6666666666666666,0.75,1.75,1.9722222222222223,1.5365853658536586,0.45555555555555555,1.1388888888888888,0.5853658536585367,0.38095238095238093,0.42857142857142855,-0.22222222222222232,0.9166666666666667,0.12195121951219512,6.0,28,29,15,14,0.6071428571428571,9,4,5,0,1,1
15644115,2026-03-10T11:00:00,A1,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,20,9,-17,33,61,49,12,36,18,33,2,693,0,693,19.25,0,35,33,2,11,7,4,0.5147058823529411,0.6111111111111112,12,12,0,0,1,12,13,12.0,1.0,1.0833333333333333,1.3611111111111112,1.6944444444444444,1.4848484848484849,0.4852941176470588,0.9166666666666666,1.090909090909091,0.7346938775510203,0.7959183673469387,-0.33333333333333326,1.4444444444444442,0.21212121212121213,6.0,12,7,17,-10,0.25,4,8,-4,0,1,1
15644116,2026-03-10T12:40:00,A1,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,1.0,-1.0,1.0,8,6,-7,27,62,55,7,36,1,15,3,274,8,266,7.833333333333333,1,39,40,-1,7,4,3,0.4936708860759494,0.6363636363636364,7,7,0,0,1,7,8,12.0,0.5833333333333334,0.6666666666666666,1.5277777777777777,1.7222222222222223,1.375,0.5063291139240507,1.1111111111111112,0.5249999999999999,0.3818181818181819,0.43636363636363634,-0.19444444444444464,0.7962962962962964,0.1,6.0,12,4,14,-10,0.25,2,10,-8,0,1,0
15652129,2026-03-10T12:40:00,"The League, Плэйофф 1-р шат",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,1.0,-1.0,1.0,7,-3,3,47,67,60,7,36,2,12,1,201,0,201,5.583333333333333,0,37,37,0,8,8,0,0.5,0.5,7,7,0,0,1,7,8,12.0,0.5833333333333334,0.6666666666666666,1.6666666666666667,1.8611111111111112,1.6216216216216217,0.5,1.0277777777777777,0.5675675675675677,0.35000000000000003,0.39999999999999997,-0.19444444444444442,0.7962962962962963,0.21621621621621623,6.0,20,15,14,1,0.55,5,6,-1,1,0,0
14635879,2026-03-10T15:00:00,NBA G League,NBA G League,men_or_open,Motor City Cruise,Noblesville Boom,1.0,0.0,1.0,1.0,8,12,-18,62,101,99,2,36,2,20,2,311,9,302,8.88888888888889,3,46,45,1,12,13,-1,0.5054945054945055,0.48,2,2,0,0,1,2,3,12.0,0.16666666666666666,0.25,2.75,2.8055555555555554,2.2,0.4945054945054945,1.25,0.13333333333333333,0.0606060606060606,0.09090909090909091,-0.05555555555555536,0.26388888888888884,0.28888888888888886,6.0,12,7,12,-5,0.4166666666666667,3,6,-3,1,0,1
15305902,2026-03-10T15:00:00,Superleague,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-9,8,4,44,62,59,3,36,7,13,12,97,102,-5,5.527777777777778,3,36,36,0,8,8,0,0.5,0.5,3,3,0,0,1,3,4,12.0,0.25,0.3333333333333333,1.6388888888888888,1.7222222222222223,1.6388888888888888,0.5,1.0,0.25,0.15254237288135594,0.20338983050847456,-0.08333333333333348,0.36111111111111116,0.2222222222222222,6.0,17,16,21,-5,0.4117647058823529,7,8,-1,0,1,1
14441719,2026-03-10T16:00:00,United League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,-6,-10,-3,41,46,65,-19,36,-31,2,31,3,473,-470,13.222222222222221,1,28,43,-15,2,9,-7,0.39436619718309857,0.18181818181818182,-19,19,0,1,0,19,20,12.0,1.5833333333333333,1.6666666666666667,1.2777777777777777,1.8055555555555556,1.6428571428571428,0.39436619718309857,0.7777777777777778,2.0357142857142856,1.2391304347826086,1.3043478260869568,-0.5277777777777779,2.5462962962962967,0.07142857142857142,6.0,19,12,22,-10,0.3684210526315789,3,8,-5,0,1,0
15490921,2026-03-10T16:00:00,Liga Nationala,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,1.0,-1.0,1.0,6,2,1,47,79,70,9,36,1,12,1,194,2,192,5.444444444444445,4,41,49,-8,10,7,3,0.45555555555555555,0.5882352941176471,9,9,0,0,1,9,10,12.0,0.75,0.8333333333333334,1.9444444444444444,2.1944444444444446,1.4285714285714286,0.5444444444444444,1.3611111111111112,0.5510204081632654,0.38571428571428573,0.4285714285714286,-0.2500000000000002,1.041666666666667,0.14285714285714285,6.0,21,18,19,-1,0.42857142857142855,6,6,0,0,1,0
14563271,2026-03-10T16:30:00,Estonian-Latvian Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.5,0.5,1.5,3,-10,-4,40,65,76,-11,36,-12,5,15,39,188,-149,6.305555555555555,3,38,54,-16,13,9,4,0.41304347826086957,0.5909090909090909,-11,11,0,1,0,11,12,12.0,0.9166666666666666,1.0,1.8055555555555556,2.111111111111111,1.7105263157894737,0.41304347826086957,1.0555555555555556,0.868421052631579,0.5076923076923077,0.5538461538461539,-0.3055555555555556,1.3055555555555556,0.34210526315789475,6.0,20,16,21,-5,0.4,6,8,-2,1,0,0
15341454,2026-03-10T16:30:00,"Champions League, Group I",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-8,4,-7,47,53,64,-11,36,-14,2,14,6,253,-247,7.194444444444445,2,38,42,-4,5,13,-8,0.475,0.2777777777777778,-11,11,0,1,0,11,12,12.0,0.9166666666666666,1.0,1.4722222222222223,1.7777777777777777,1.394736842105263,0.475,1.0555555555555556,0.868421052631579,0.6226415094339622,0.6792452830188679,-0.30555555555555536,1.3055555555555554,0.13157894736842105,6.0,27,21,24,-3,0.5185185185185185,7,13,-6,0,1,0
15441253,2026-03-10T16:30:00,"Korisliiga, Championship round",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,1.0,-1.0,1.0,-2,-3,-13,47,58,76,-18,36,-12,1,18,1,239,-238,6.666666666666667,2,38,44,-6,7,8,-1,0.4634146341463415,0.4666666666666667,-18,18,0,1,0,18,19,12.0,1.5,1.5833333333333333,1.6111111111111112,2.111111111111111,1.5263157894736843,0.4634146341463415,1.0555555555555556,1.4210526315789473,0.9310344827586207,0.9827586206896551,-0.5,2.375,0.18421052631578946,6.0,20,11,23,-12,0.35,4,7,-3,0,1,1
15441272,2026-03-10T16:30:00,"Korisliiga, Qualifying round",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,1.0,-1.0,1.0,11,6,-3,37,82,68,14,36,23,23,2,442,0,442,12.277777777777779,0,55,39,16,9,8,1,0.5851063829787234,0.5294117647058824,14,14,0,0,1,14,15,12.0,1.1666666666666667,1.25,1.8888888888888888,2.2777777777777777,1.7435897435897436,0.4148936170212766,1.0833333333333333,1.0769230769230769,0.6176470588235294,0.6617647058823529,-0.38888888888888884,1.7361111111111112,0.20512820512820512,6.0,16,18,10,8,0.5625,12,4,8,1,0,1
15441278,2026-03-10T16:30:00,"Korisliiga, Qualifying round",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,9,-2,1,47,71,63,8,36,14,14,4,197,10,187,5.75,3,45,37,8,7,4,3,0.5487804878048781,0.6363636363636364,8,8,0,0,1,8,9,12.0,0.6666666666666666,0.75,1.75,1.9722222222222223,1.7027027027027026,0.45121951219512196,1.0277777777777777,0.6486486486486486,0.38095238095238093,0.42857142857142855,-0.22222222222222232,0.9166666666666667,0.10810810810810811,6.0,20,24,14,10,0.65,11,4,7,1,0,1
14441720,2026-03-10T17:00:00,United League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.5,0.5,1.5,-2,1,6,26,51,46,5,36,5,6,8,42,78,-36,3.3333333333333335,2,38,29,9,4,9,-5,0.5671641791044776,0.3076923076923077,5,5,0,0,1,5,6,12.0,0.4166666666666667,0.5,1.2777777777777777,1.4166666666666667,1.5862068965517242,0.43283582089552236,0.8055555555555556,0.5172413793103448,0.3260869565217392,0.391304347826087,-0.13888888888888906,0.5694444444444445,0.3103448275862069,6.0,19,17,12,5,0.631578947368421,7,10,-3,1,0,1
14563272,2026-03-10T17:00:00,Estonian-Latvian Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,4,-3,-1,45,74,74,0,36,2,8,3,102,7,95,3.0277777777777777,6,50,45,5,8,10,-2,0.5263157894736842,0.4444444444444444,0,0,1,0,0,0,0,12.0,0.0,0.0,2.0555555555555554,2.0555555555555554,1.48,0.5263157894736842,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.2,6.0,22,17,22,-5,0.45454545454545453,7,6,1,0,1,1
14902162,2026-03-10T17:00:00,I A MCKL,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,10,11,1,53,80,58,22,36,20,25,0,537,0,537,14.916666666666666,0,49,46,3,15,3,12,0.5157894736842106,0.8333333333333334,22,22,0,0,1,22,23,12.0,1.8333333333333333,1.9166666666666667,1.6111111111111112,2.2222222222222223,1.2608695652173914,0.4842105263157895,1.2777777777777777,1.4347826086956523,1.1379310344827585,1.1896551724137931,-0.6111111111111112,3.0879629629629632,0.06521739130434782,6.0,22,22,17,5,0.45454545454545453,5,3,2,0,1,0
14902163,2026-03-10T17:00:00,I A MCKL,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,5,1,21,55,95,68,27,36,24,27,1,423,1,422,11.777777777777779,1,55,48,7,10,8,2,0.5339805825242718,0.5555555555555556,27,27,0,0,1,27,28,12.0,2.25,2.3333333333333335,1.8888888888888888,2.638888888888889,1.4166666666666667,0.46601941747572817,1.3333333333333333,1.6875,1.1911764705882353,1.2352941176470589,-0.75,4.083333333333334,0.16666666666666666,6.0,24,31,19,12,0.625,10,6,4,1,0,0
15558258,2026-03-10T17:00:00,"European North Basketball League, Playoffs",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,1.0,0.0,2.0,2,8,19,47,80,51,29,36,24,32,5,462,8,454,13.055555555555555,2,44,30,14,14,9,5,0.5945945945945946,0.6086956521739131,29,29,0,0,1,29,30,12.0,2.4166666666666665,2.5,1.4166666666666667,2.2222222222222223,1.7,0.40540540540540543,0.8333333333333334,2.9,1.7058823529411762,1.7647058823529411,-0.8055555555555556,4.513888888888889,0.3,6.0,20,22,18,4,0.55,7,7,0,1,0,0
15695102,2026-03-10T17:00:00,Liga Unike Femrat ,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.5,0.0,0.5,0.5,6,2,3,27,56,45,11,36,19,19,0,309,0,309,8.583333333333334,0,40,23,17,3,6,-3,0.6349206349206349,0.3333333333333333,11,11,0,0,1,11,12,12.0,0.9166666666666666,1.0,1.25,1.5555555555555556,1.9565217391304348,0.36507936507936506,0.6388888888888888,1.4347826086956523,0.7333333333333333,0.8,-0.3055555555555556,1.3055555555555556,0.2608695652173913,6.0,14,15,12,3,0.5714285714285714,6,4,2,0,1,1
14381832,2026-03-10T17:30:00,Germany BBL,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-12,6,11,37,68,63,5,36,6,7,19,50,229,-179,7.75,1,48,40,8,7,7,0,0.5454545454545454,0.5,5,5,0,0,1,5,6,12.0,0.4166666666666667,0.5,1.75,1.8888888888888888,1.575,0.45454545454545453,1.1111111111111112,0.375,0.2380952380952381,0.2857142857142857,-0.13888888888888884,0.5694444444444444,0.175,6.0,17,19,14,5,0.5882352941176471,6,4,2,0,1,0
15566034,2026-03-10T17:30:00,1. A SKL,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,1.0,0.0,2.0,-6,-14,1,41,43,62,-19,36,-22,3,25,6,451,-445,12.694444444444445,3,30,39,-9,3,7,-4,0.43478260869565216,0.3,-19,19,0,1,0,19,20,12.0,1.5833333333333333,1.6666666666666667,1.1944444444444444,1.7222222222222223,1.4333333333333333,0.43478260869565216,0.8333333333333334,1.9,1.3255813953488371,1.3953488372093024,-0.5277777777777779,2.5462962962962967,0.1,6.0,19,19,12,7,0.5789473684210527,12,6,6,1,0,0
14563274,2026-03-10T18:00:00,Estonian-Latvian Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,5,-2,-11,37,64,72,-8,36,-19,6,20,58,165,-107,6.194444444444445,5,43,48,-5,7,10,-3,0.4725274725274725,0.4117647058823529,-8,8,0,1,0,8,9,12.0,0.6666666666666666,0.75,1.7777777777777777,2.0,1.4883720930232558,0.4725274725274725,1.1944444444444444,0.5581395348837209,0.375,0.421875,-0.22222222222222232,0.9166666666666667,0.16279069767441862,6.0,14,7,19,-12,0.35714285714285715,4,10,-6,1,0,0
15695737,2026-03-10T18:00:00,"NBL, Playoffs",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,11,-7,17,43,79,58,21,36,31,34,2,413,0,413,11.472222222222221,0,59,38,21,10,6,4,0.6082474226804123,0.625,21,21,0,0,1,21,22,12.0,1.75,1.8333333333333333,1.6111111111111112,2.1944444444444446,1.5263157894736843,0.3917525773195876,1.0555555555555556,1.657894736842105,1.0862068965517242,1.1379310344827585,-0.5833333333333335,2.902777777777778,0.15789473684210525,6.0,23,23,12,11,0.7391304347826086,11,5,6,1,0,1
14041869,2026-03-10T18:04:00,Swedish Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.6666666666666666,-0.6666666666666666,0.6666666666666666,-6,5,12,48,68,57,11,36,4,15,6,179,26,153,5.694444444444445,5,49,43,6,6,9,-3,0.532608695652174,0.4,11,11,0,0,1,11,12,12.0,0.9166666666666666,1.0,1.5833333333333333,1.8888888888888888,1.3255813953488371,0.4673913043478261,1.1944444444444444,0.7674418604651163,0.5789473684210527,0.6315789473684211,-0.3055555555555556,1.3055555555555556,0.20930232558139536,6.0,26,20,24,-4,0.5,5,5,0,1,0,0
14041871,2026-03-10T18:04:00,Swedish Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,9,6,15,53,92,62,30,36,31,31,2,573,3,570,16.0,1,51,40,11,12,7,5,0.5604395604395604,0.631578947368421,30,30,0,0,1,30,31,12.0,2.5,2.5833333333333335,1.7222222222222223,2.5555555555555554,1.55,0.43956043956043955,1.1111111111111112,2.25,1.4516129032258063,1.5,-0.833333333333333,4.736111111111111,0.175,6.0,23,30,16,14,0.6521739130434783,7,5,2,1,0,1
14531077,2026-03-10T18:30:00,Switzerland LNA,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,1.0,-1.0,1.0,-10,-6,-5,49,63,84,-21,36,-31,1,31,1,528,-527,14.694444444444445,1,37,44,-7,8,15,-7,0.4567901234567901,0.34782608695652173,-21,21,0,1,0,21,22,12.0,1.75,1.8333333333333333,1.75,2.3333333333333335,1.7027027027027026,0.4567901234567901,1.0277777777777777,1.7027027027027029,1.0,1.0476190476190477,-0.5833333333333335,2.902777777777778,0.21621621621621623,6.0,19,15,19,-4,0.5263157894736842,7,5,2,1,0,0
14563277,2026-03-10T18:30:00,Estonian-Latvian Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.5,0.5,1.5,3,5,-6,38,54,52,2,36,7,13,3,141,5,136,4.055555555555555,1,35,38,-3,10,6,4,0.4794520547945205,0.625,2,2,0,0,1,2,3,12.0,0.16666666666666666,0.25,1.4444444444444444,1.5,1.368421052631579,0.5205479452054794,1.0555555555555556,0.15789473684210528,0.11538461538461538,0.17307692307692307,-0.05555555555555558,0.2638888888888889,0.15789473684210525,6.0,20,15,21,-6,0.4,7,7,0,0,1,1
15558250,2026-03-10T18:30:00,"European North Basketball League, Playoffs",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.5,0.5,1.5,11,-3,7,47,82,67,15,36,23,23,1,432,0,432,12.0,0,47,38,9,16,10,6,0.5529411764705883,0.6153846153846154,15,15,0,0,1,15,16,12.0,1.25,1.3333333333333333,1.8611111111111112,2.2777777777777777,1.763157894736842,0.4470588235294118,1.0555555555555556,1.1842105263157894,0.6716417910447761,0.7164179104477612,-0.4166666666666665,1.8888888888888886,0.2631578947368421,6.0,20,20,17,3,0.5,8,6,2,1,0,1
15615113,2026-03-10T18:45:00,1st Division Women,LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,0.5,0.3333333333333333,0.16666666666666669,0.8333333333333333,-11,-3,-5,35,42,61,-19,36,-12,0,19,0,426,-426,11.833333333333334,0,24,34,-10,8,5,3,0.41379310344827586,0.6153846153846154,-19,19,0,1,0,19,20,12.0,1.5833333333333333,1.6666666666666667,1.1666666666666667,1.6944444444444444,1.75,0.41379310344827586,0.6666666666666666,2.375,1.357142857142857,1.4285714285714286,-0.5277777777777777,2.5462962962962963,0.3333333333333333,6.0,16,15,18,-3,0.375,6,10,-4,1,0,1
14024361,2026-03-10T19:00:00,BNXT League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,1.0,0.0,2.0,-4,0,10,30,68,62,6,36,7,12,5,83,49,34,3.6666666666666665,6,41,39,2,12,6,6,0.5125,0.6666666666666666,6,6,0,0,1,6,7,12.0,0.5,0.5833333333333334,1.7222222222222223,1.8888888888888888,1.5897435897435896,0.4875,1.0833333333333333,0.46153846153846156,0.29032258064516125,0.3387096774193548,-0.16666666666666652,0.6805555555555555,0.15384615384615385,6.0,15,21,13,8,0.6,10,4,6,1,0,1
14270282,2026-03-10T19:00:00,France Pro A,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-11,-9,-3,41,43,66,-23,36,-27,-5,27,0,649,-649,18.02777777777778,0,34,46,-12,2,9,-7,0.425,0.18181818181818182,-23,23,0,1,0,23,24,12.0,1.9166666666666667,2.0,1.1944444444444444,1.8333333333333333,1.2647058823529411,0.425,0.9444444444444444,2.0294117647058822,1.6046511627906979,1.6744186046511629,-0.6388888888888888,3.2777777777777777,0.058823529411764705,6.0,25,20,26,-6,0.48,5,6,-1,0,1,0
14373904,2026-03-10T19:00:00,Primera FEB,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,19,12,13,43,79,35,44,36,47,51,2,1006,0,1006,27.944444444444443,0,49,22,27,9,9,0,0.6901408450704225,0.5,44,44,0,0,1,44,45,12.0,3.6666666666666665,3.75,0.9722222222222222,2.1944444444444446,1.5909090909090908,0.30985915492957744,0.6111111111111112,6.0,3.7714285714285714,3.857142857142857,-1.2222222222222223,8.333333333333334,0.4090909090909091,6.0,20,25,12,13,0.7,9,4,5,1,0,1
14698308,2026-03-10T19:00:00,Germany BBL,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,3,10,-1,53,76,64,12,36,21,21,2,300,2,298,8.38888888888889,2,47,33,14,9,11,-2,0.5875,0.45,12,12,0,0,1,12,13,12.0,1.0,1.0833333333333333,1.7777777777777777,2.111111111111111,1.9393939393939394,0.4125,0.9166666666666666,1.0909090909090908,0.5625,0.609375,-0.3333333333333335,1.4444444444444444,0.3333333333333333,6.0,21,26,16,10,0.5714285714285714,12,6,6,1,0,1
15558255,2026-03-10T19:00:00,"European North Basketball League, Playoffs",LEAGUE_OTHER,men_or_open,Manchester Basketball,TEAM_OTHER,1.0,1.0,0.0,2.0,0,0,7,49,78,71,7,36,5,10,5,99,17,82,3.2222222222222223,6,43,48,-5,16,9,7,0.4725274725274725,0.64,7,7,0,0,1,7,8,12.0,0.5833333333333334,0.6666666666666666,1.9722222222222223,2.1666666666666665,1.4791666666666667,0.5274725274725275,1.3333333333333333,0.4375,0.29577464788732394,0.33802816901408445,-0.1944444444444442,0.7962962962962961,0.1875,6.0,22,24,15,9,0.5454545454545454,7,5,2,1,0,0
15571045,2026-03-10T19:00:00,French Basketball Cup,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.5,-0.5,0.5,-5,-1,-4,48,61,71,-10,36,-8,0,19,0,279,-279,7.75,0,37,44,-7,8,9,-1,0.4567901234567901,0.47058823529411764,-10,10,0,1,0,10,11,12.0,0.8333333333333334,0.9166666666666666,1.6944444444444444,1.9722222222222223,1.6486486486486487,0.4567901234567901,1.0277777777777777,0.8108108108108109,0.49180327868852464,0.540983606557377,-0.2777777777777779,1.1712962962962963,0.21621621621621623,6.0,19,25,16,9,0.5263157894736842,9,5,4,1,0,1
15597970,2026-03-10T19:00:00,"Nationale 1, Relegation Round",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,10,8,-5,43,64,51,13,36,20,20,4,460,7,453,12.972222222222221,1,40,35,5,7,2,5,0.5333333333333333,0.7777777777777778,13,13,0,0,1,13,14,12.0,1.0833333333333333,1.1666666666666667,1.4166666666666667,1.7777777777777777,1.457142857142857,0.4666666666666667,0.9722222222222222,1.1142857142857143,0.7647058823529411,0.8235294117647058,-0.36111111111111094,1.5879629629629628,0.05714285714285714,6.0,22,21,18,3,0.45454545454545453,4,4,0,1,0,1
15655164,2026-03-10T19:00:00,ABA League 2,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,1.0,0.0,2.0,-1,15,-1,47,77,64,13,36,3,15,1,237,5,232,6.722222222222222,4,41,38,3,11,10,1,0.5189873417721519,0.5238095238095238,13,13,0,0,1,13,14,12.0,1.0833333333333333,1.1666666666666667,1.7777777777777777,2.138888888888889,1.6842105263157894,0.4810126582278481,1.0555555555555556,1.026315789473684,0.609375,0.6562500000000001,-0.36111111111111116,1.587962962962963,0.2631578947368421,6.0,18,16,17,-1,0.5555555555555556,6,6,0,0,1,0
15678555,2026-03-10T19:00:00,"1 Liga Kobiet, Runda Zasadnicza",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,0,-5,-3,23,43,51,-8,36,-9,2,9,7,166,-159,4.805555555555555,2,24,33,-9,5,7,-2,0.42105263157894735,0.4166666666666667,-8,8,0,1,0,8,9,12.0,0.6666666666666666,0.75,1.1944444444444444,1.4166666666666667,1.7916666666666667,0.42105263157894735,0.6666666666666666,1.0,0.5581395348837209,0.627906976744186,-0.22222222222222232,0.9166666666666667,0.20833333333333334,6.0,12,7,14,-7,0.3333333333333333,3,5,-2,0,1,0
15522443,2026-03-10T19:15:00,1st Division Women,LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,1.0,1.0,0.0,2.0,15,14,7,37,77,41,36,36,40,41,4,795,0,795,22.083333333333332,0,49,28,21,9,2,7,0.6363636363636364,0.8181818181818182,36,36,0,0,1,36,37,12.0,3.0,3.0833333333333335,1.1388888888888888,2.138888888888889,1.4642857142857142,0.36363636363636365,0.7777777777777778,3.8571428571428577,2.6341463414634148,2.707317073170732,-1.0,6.166666666666667,0.07142857142857142,6.0,19,25,9,16,0.7368421052631579,9,3,6,1,0,1
14373907,2026-03-10T19:30:00,Primera FEB,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,1.0,-1.0,1.0,-2,-14,3,45,60,73,-13,36,-8,4,20,16,292,-276,8.555555555555555,3,35,41,-6,10,13,-3,0.4605263157894737,0.43478260869565216,-13,13,0,1,0,13,14,12.0,1.0833333333333333,1.1666666666666667,1.6666666666666667,2.0277777777777777,1.7142857142857142,0.4605263157894737,0.9722222222222222,1.114285714285714,0.6499999999999999,0.7000000000000001,-0.36111111111111094,1.5879629629629628,0.2857142857142857,6.0,17,17,12,5,0.47058823529411764,6,5,1,0,1,1
15341478,2026-03-10T19:30:00,"Champions League, Group K",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,1.0,-1.0,1.0,-7,5,-6,38,51,59,-8,36,-4,3,11,6,131,-125,3.8055555555555554,3,33,37,-4,8,7,1,0.4714285714285714,0.5333333333333333,-8,8,0,1,0,8,9,12.0,0.6666666666666666,0.75,1.4166666666666667,1.6388888888888888,1.5454545454545454,0.4714285714285714,0.9166666666666666,0.7272727272727273,0.4705882352941176,0.5294117647058824,-0.2222222222222221,0.9166666666666665,0.24242424242424243,6.0,19,16,21,-5,0.3684210526315789,4,9,-5,0,1,0
