match_id,datetime,league,league_bucket,gender_bucket,home_team_bucket,away_team_bucket,home_prior_wr,away_prior_wr,prior_wr_diff,prior_wr_sum,q1_diff,q2_diff,ht_home,ht_away,ht_diff,ht_total,gp_count,gp_last,gp_peak_home,gp_peak_away,gp_area_home,gp_area_away,gp_area_diff,gp_mean_abs,gp_swings,pbp_home_plays,pbp_away_plays,pbp_plays_diff,pbp_home_3pt,pbp_away_3pt,pbp_3pt_diff,pbp_home_plays_share,pbp_home_3pt_share,global_diff,global_abs_diff,is_tied,trailing_is_home,trailing_is_away,trailing_points_to_tie,trailing_points_to_lead,remaining_minutes_target,required_ppm_tie,required_ppm_lead,trailing_points_per_min,leading_points_per_min,trailing_points_per_play,trailing_play_share,trailing_plays_per_min,req_pts_per_trailing_event,pressure_ratio_tie,pressure_ratio_lead,scoring_gap_per_min,urgency_index,trailing_3pt_rate,clutch_window_minutes,clutch_scoring_events,clutch_home_points,clutch_away_points,clutch_points_diff,clutch_home_event_share,clutch_home_max_run_pts,clutch_away_max_run_pts,clutch_run_diff,clutch_last_scoring_home,clutch_last_scoring_away,target_q3_home_win
15558258,2026-03-10T17:00:00,"European North Basketball League, Playoffs",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,2,8,47,37,10,84,24,19,19,5,135,8,127,5.958333333333333,2,30,18,12,9,7,2,0.625,0.5625,10,10,0,0,1,10,11,12.0,0.8333333333333334,0.9166666666666666,1.5416666666666667,1.9583333333333333,2.0555555555555554,0.375,0.75,1.1111111111111112,0.5405405405405406,0.5945945945945945,-0.4166666666666665,1.298611111111111,0.3888888888888889,6.0,14,18,8,10,0.6428571428571429,10,2,8,1,0,1
15695102,2026-03-10T17:00:00,Liga Unike Femrat ,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,6,2,41,33,8,74,24,14,14,0,152,0,152,6.333333333333333,0,30,16,14,2,6,-4,0.6521739130434783,0.25,8,8,0,0,1,8,9,12.0,0.6666666666666666,0.75,1.375,1.7083333333333333,2.0625,0.34782608695652173,0.6666666666666666,1.0,0.4848484848484848,0.5454545454545454,-0.33333333333333326,1.0,0.375,6.0,12,12,8,4,0.6666666666666666,5,4,1,1,0,1
14381832,2026-03-10T17:30:00,Germany BBL,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-12,6,44,50,-6,94,24,-2,-2,19,0,222,-222,9.25,0,33,29,4,4,5,-1,0.532258064516129,0.4444444444444444,-6,6,0,1,0,6,7,12.0,0.5,0.5833333333333334,1.8333333333333333,2.0833333333333335,1.3333333333333333,0.532258064516129,1.375,0.36363636363636365,0.27272727272727276,0.31818181818181823,-0.2500000000000002,0.7291666666666669,0.12121212121212122,6.0,16,12,10,2,0.625,4,4,0,1,0,1
15566034,2026-03-10T17:30:00,1. A SKL,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-6,-14,22,42,-20,64,24,-23,3,24,6,211,-205,9.041666666666666,3,17,27,-10,2,6,-4,0.38636363636363635,0.25,-20,20,0,1,0,20,21,12.0,1.6666666666666667,1.75,0.9166666666666666,1.75,1.2941176470588236,0.38636363636363635,0.7083333333333334,2.3529411764705883,1.8181818181818183,1.9090909090909092,-0.8333333333333334,3.2083333333333335,0.11764705882352941,6.0,10,4,16,-12,0.2,2,9,-7,0,1,1
14563274,2026-03-10T18:00:00,Estonian-Latvian Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,5,-2,51,48,3,99,24,0,6,3,58,8,50,2.75,5,35,33,2,6,5,1,0.5147058823529411,0.5454545454545454,3,3,0,0,1,3,4,12.0,0.25,0.3333333333333333,2.0,2.125,1.4545454545454546,0.4852941176470588,1.375,0.18181818181818182,0.125,0.16666666666666666,-0.125,0.375,0.15151515151515152,6.0,21,17,16,1,0.5714285714285714,5,5,0,1,0,0
15695737,2026-03-10T18:00:00,"NBL, Playoffs",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,11,-7,49,45,4,94,24,7,12,2,158,0,158,6.583333333333333,0,33,31,2,7,5,2,0.515625,0.5833333333333334,4,4,0,0,1,4,5,12.0,0.3333333333333333,0.4166666666666667,1.875,2.0416666666666665,1.4516129032258065,0.484375,1.2916666666666667,0.25806451612903225,0.17777777777777776,0.22222222222222224,-0.16666666666666652,0.48611111111111105,0.16129032258064516,6.0,21,16,17,-1,0.47619047619047616,5,6,-1,1,0,1
14041869,2026-03-10T18:04:00,Swedish Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-6,5,38,39,-1,77,24,9,9,6,54,26,28,3.3333333333333335,5,31,24,7,2,4,-2,0.5636363636363636,0.3333333333333333,-1,1,0,1,0,1,2,12.0,0.08333333333333333,0.16666666666666666,1.5833333333333333,1.625,1.2258064516129032,0.5636363636363636,1.2916666666666667,0.06451612903225808,0.05263157894736842,0.10526315789473684,-0.04166666666666674,0.1736111111111111,0.06451612903225806,6.0,19,14,18,-4,0.47368421052631576,3,6,-3,1,0,1
14041871,2026-03-10T18:04:00,Swedish Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,9,6,58,43,15,101,24,18,18,2,232,3,229,9.791666666666666,1,31,26,5,8,6,2,0.543859649122807,0.5714285714285714,15,15,0,0,1,15,16,12.0,1.25,1.3333333333333333,1.7916666666666667,2.4166666666666665,1.6538461538461537,0.45614035087719296,1.0833333333333333,1.1538461538461537,0.6976744186046512,0.7441860465116278,-0.6249999999999998,2.166666666666666,0.23076923076923078,6.0,18,17,18,-1,0.4444444444444444,4,4,0,0,1,1
14041872,2026-03-10T18:04:00,Swedish Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,3,-14,41,52,-11,93,24,-18,5,18,23,107,-84,5.416666666666667,3,21,35,-14,6,5,1,0.375,0.5454545454545454,-11,11,0,1,0,11,12,12.0,0.9166666666666666,1.0,1.7083333333333333,2.1666666666666665,1.9523809523809523,0.375,0.875,1.0476190476190477,0.5365853658536586,0.5853658536585367,-0.45833333333333326,1.4583333333333333,0.2857142857142857,6.0,14,8,20,-12,0.2857142857142857,2,7,-5,0,1,0
14531077,2026-03-10T18:30:00,Switzerland LNA,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-10,-6,41,57,-16,98,24,-17,1,17,1,248,-247,10.375,1,26,30,-4,8,11,-3,0.4642857142857143,0.42105263157894735,-16,16,0,1,0,16,17,12.0,1.3333333333333333,1.4166666666666667,1.7083333333333333,2.375,1.5769230769230769,0.4642857142857143,1.0833333333333333,1.2307692307692308,0.7804878048780488,0.8292682926829269,-0.6666666666666667,2.361111111111111,0.3076923076923077,6.0,12,13,18,-5,0.4166666666666667,5,6,-1,0,1,0
14563277,2026-03-10T18:30:00,Estonian-Latvian Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,3,5,38,30,8,68,24,3,10,3,76,5,71,3.375,1,21,22,-1,6,3,3,0.4883720930232558,0.6666666666666666,8,8,0,0,1,8,9,12.0,0.6666666666666666,0.75,1.25,1.5833333333333333,1.3636363636363635,0.5116279069767442,0.9166666666666666,0.7272727272727273,0.5333333333333333,0.6,-0.33333333333333326,1.0,0.13636363636363635,6.0,13,17,9,8,0.6153846153846154,11,5,6,1,0,0
15558250,2026-03-10T18:30:00,"European North Basketball League, Playoffs",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,11,-3,55,47,8,102,24,18,18,1,231,0,231,9.625,0,32,24,8,12,9,3,0.5714285714285714,0.5714285714285714,8,8,0,0,1,8,9,12.0,0.6666666666666666,0.75,1.9583333333333333,2.2916666666666665,1.9583333333333333,0.42857142857142855,1.0,0.6666666666666666,0.3404255319148936,0.3829787234042553,-0.33333333333333326,1.0,0.375,6.0,17,18,18,0,0.47058823529411764,5,5,0,0,1,1
15615113,2026-03-10T18:45:00,1st Division Women,LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-11,-3,27,41,-14,68,24,-13,0,15,0,257,-257,10.708333333333334,0,15,22,-7,3,3,0,0.40540540540540543,0.5,-14,14,0,1,0,14,15,12.0,1.1666666666666667,1.25,1.125,1.7083333333333333,1.8,0.40540540540540543,0.625,1.8666666666666667,1.0370370370370372,1.1111111111111112,-0.5833333333333333,1.9791666666666665,0.2,6.0,10,9,15,-6,0.4,4,6,-2,0,1,0
14024361,2026-03-10T19:00:00,BNXT League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-4,0,48,52,-4,100,24,-5,4,5,19,44,-25,2.625,5,27,31,-4,8,3,5,0.46551724137931033,0.7272727272727273,-4,4,0,1,0,4,5,12.0,0.3333333333333333,0.4166666666666667,2.0,2.1666666666666665,1.7777777777777777,0.46551724137931033,1.125,0.2962962962962963,0.16666666666666666,0.20833333333333334,-0.16666666666666652,0.48611111111111105,0.2962962962962963,6.0,16,10,18,-8,0.375,4,7,-3,0,1,1
14270282,2026-03-10T19:00:00,France Pro A,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-11,-9,24,44,-20,68,24,-21,-5,23,0,364,-364,15.166666666666666,0,17,29,-12,1,3,-2,0.3695652173913043,0.25,-20,20,0,1,0,20,21,12.0,1.6666666666666667,1.75,1.0,1.8333333333333333,1.411764705882353,0.3695652173913043,0.7083333333333334,2.3529411764705883,1.6666666666666667,1.75,-0.8333333333333333,3.208333333333333,0.058823529411764705,6.0,12,10,12,-2,0.4166666666666667,4,6,-2,0,1,0
14373904,2026-03-10T19:00:00,Primera FEB,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,19,12,51,20,31,71,24,28,34,2,491,0,491,20.458333333333332,0,29,14,15,6,5,1,0.6744186046511628,0.5454545454545454,31,31,0,0,1,31,32,12.0,2.5833333333333335,2.6666666666666665,0.8333333333333334,2.125,1.4285714285714286,0.32558139534883723,0.5833333333333334,4.428571428571428,3.1,3.1999999999999997,-1.2916666666666665,6.111111111111111,0.35714285714285715,6.0,15,16,10,6,0.5333333333333333,5,5,0,1,0,1
14698308,2026-03-10T19:00:00,Germany BBL,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,3,10,50,37,13,87,24,4,13,2,170,0,170,7.083333333333333,0,30,22,8,5,10,-5,0.5769230769230769,0.3333333333333333,13,13,0,0,1,13,14,12.0,1.0833333333333333,1.1666666666666667,1.5416666666666667,2.0833333333333335,1.6818181818181819,0.4230769230769231,0.9166666666666666,1.1818181818181819,0.7027027027027026,0.7567567567567568,-0.5416666666666667,1.7986111111111114,0.45454545454545453,6.0,14,16,7,9,0.7142857142857143,6,3,3,1,0,0
15558255,2026-03-10T19:00:00,"European North Basketball League, Playoffs",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,0,0,50,50,0,100,24,-1,10,5,54,17,37,2.9583333333333335,5,28,31,-3,10,8,2,0.4745762711864407,0.5555555555555556,0,0,1,0,0,0,0,12.0,0.0,0.0,2.0833333333333335,2.0833333333333335,1.6129032258064515,0.5254237288135594,1.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,6.0,8,10,8,2,0.5,4,3,1,0,1,1
15571045,2026-03-10T19:00:00,French Basketball Cup,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-5,-1,39,45,-6,84,24,-19,0,19,0,161,-161,6.708333333333333,0,23,33,-10,3,7,-4,0.4107142857142857,0.3,-6,6,0,1,0,6,7,12.0,0.5,0.5833333333333334,1.625,1.875,1.6956521739130435,0.4107142857142857,0.9583333333333334,0.5217391304347826,0.3076923076923077,0.358974358974359,-0.25,0.7291666666666667,0.13043478260869565,6.0,15,17,13,4,0.4666666666666667,8,5,3,0,1,0
15597970,2026-03-10T19:00:00,"Nationale 1, Relegation Round",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,10,8,45,27,18,72,24,13,20,4,281,7,274,12.0,1,26,21,5,3,2,1,0.5531914893617021,0.6,18,18,0,0,1,18,19,12.0,1.5,1.5833333333333333,1.125,1.875,1.2857142857142858,0.44680851063829785,0.875,1.7142857142857142,1.3333333333333333,1.4074074074074074,-0.75,2.770833333333333,0.09523809523809523,6.0,6,8,4,4,0.5,6,2,4,1,0,0
15655164,2026-03-10T19:00:00,ABA League 2,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-1,15,54,40,14,94,24,12,14,1,129,5,124,5.583333333333333,4,30,25,5,9,6,3,0.5454545454545454,0.6,14,14,0,0,1,14,15,12.0,1.1666666666666667,1.25,1.6666666666666667,2.25,1.6,0.45454545454545453,1.0416666666666667,1.12,0.7000000000000001,0.75,-0.5833333333333333,1.9791666666666665,0.24,6.0,15,21,8,13,0.6666666666666666,10,2,8,1,0,0
15678555,2026-03-10T19:00:00,"1 Liga Kobiet, Runda Zasadnicza",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,0,-5,33,38,-5,71,24,-5,2,7,7,89,-82,4.0,2,17,23,-6,4,4,0,0.425,0.5,-5,5,0,1,0,5,6,12.0,0.4166666666666667,0.5,1.375,1.5833333333333333,1.9411764705882353,0.425,0.7083333333333334,0.5882352941176471,0.30303030303030304,0.36363636363636365,-0.20833333333333326,0.6041666666666666,0.23529411764705882,6.0,8,9,7,2,0.5,5,3,2,0,1,0
15522443,2026-03-10T19:15:00,1st Division Women,LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,15,14,55,26,29,81,24,20,29,4,392,0,392,16.333333333333332,0,29,19,10,5,2,3,0.6041666666666666,0.7142857142857143,29,29,0,0,1,29,30,12.0,2.4166666666666665,2.5,1.0833333333333333,2.2916666666666665,1.368421052631579,0.3958333333333333,0.7916666666666666,3.0526315789473686,2.230769230769231,2.307692307692308,-1.2083333333333333,5.520833333333332,0.10526315789473684,6.0,13,20,6,14,0.7692307692307693,14,2,12,0,1,1
15647997,2026-03-10T19:15:00,Polish Basketball League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,7,4,57,46,11,103,24,19,19,1,191,1,190,8.0,1,34,26,8,8,7,1,0.5666666666666667,0.5333333333333333,11,11,0,0,1,11,12,12.0,0.9166666666666666,1.0,1.9166666666666667,2.375,1.7692307692307692,0.43333333333333335,1.0833333333333333,0.8461538461538461,0.47826086956521735,0.5217391304347826,-0.45833333333333326,1.4583333333333333,0.2692307692307692,6.0,22,20,15,5,0.5454545454545454,7,3,4,1,0,1
14373907,2026-03-10T19:30:00,Primera FEB,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-2,-14,36,52,-16,88,24,-15,4,20,16,158,-142,7.25,3,24,31,-7,7,12,-5,0.43636363636363634,0.3684210526315789,-16,16,0,1,0,16,17,12.0,1.3333333333333333,1.4166666666666667,1.5,2.1666666666666665,1.5,0.43636363636363634,1.0,1.3333333333333333,0.8888888888888888,0.9444444444444445,-0.6666666666666665,2.361111111111111,0.2916666666666667,6.0,18,10,22,-12,0.3333333333333333,5,9,-4,0,1,1
15341478,2026-03-10T19:30:00,"Champions League, Group K",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-7,5,35,37,-2,72,24,-4,3,7,6,56,-50,2.5833333333333335,3,21,22,-1,2,4,-2,0.4883720930232558,0.3333333333333333,-2,2,0,1,0,2,3,12.0,0.16666666666666666,0.25,1.4583333333333333,1.5416666666666667,1.6666666666666667,0.4883720930232558,0.875,0.19047619047619047,0.11428571428571428,0.17142857142857143,-0.08333333333333348,0.27083333333333337,0.09523809523809523,6.0,11,8,13,-5,0.45454545454545453,3,5,-2,0,1,0
15395033,2026-03-10T19:30:00,"Champions League, Group K",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,15,0,49,34,15,83,24,5,15,2,260,0,260,10.833333333333334,0,27,27,0,8,4,4,0.5,0.6666666666666666,15,15,0,0,1,15,16,12.0,1.25,1.3333333333333333,1.4166666666666667,2.0416666666666665,1.2592592592592593,0.5,1.125,1.1111111111111112,0.8823529411764706,0.9411764705882352,-0.6249999999999998,2.166666666666666,0.14814814814814814,6.0,7,9,5,4,0.5714285714285714,3,2,1,0,1,0
14210762,2026-03-10T19:45:00,Euroleague,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-11,3,55,63,-8,118,24,-7,0,11,0,172,-172,7.166666666666667,0,34,36,-2,10,15,-5,0.4857142857142857,0.4,-8,8,0,1,0,8,9,12.0,0.6666666666666666,0.75,2.2916666666666665,2.625,1.6176470588235294,0.4857142857142857,1.4166666666666667,0.47058823529411764,0.2909090909090909,0.32727272727272727,-0.3333333333333335,1.0,0.29411764705882354,6.0,23,19,20,-1,0.43478260869565216,7,3,4,0,1,0
15202955,2026-03-10T22:30:00,Brazil NBB,Brazil NBB,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,12,-3,48,39,9,87,24,6,16,0,214,0,214,8.916666666666666,0,29,29,0,8,4,4,0.5,0.6666666666666666,9,9,0,0,1,9,10,12.0,0.75,0.8333333333333334,1.625,2.0,1.3448275862068966,0.5,1.2083333333333333,0.6206896551724138,0.46153846153846156,0.5128205128205129,-0.375,1.1458333333333335,0.13793103448275862,6.0,15,10,17,-7,0.3333333333333333,7,7,0,0,1,0
14439253,2026-03-10T23:00:00,NBA,NBA,men_or_open,Philadelphia 76ers,Memphis Grizzlies,0.0,0.0,0.0,0.0,0,-3,68,71,-3,139,24,-3,2,8,5,62,-57,2.7916666666666665,6,40,34,6,6,9,-3,0.5405405405405406,0.4,-3,3,0,1,0,3,4,12.0,0.25,0.3333333333333333,2.8333333333333335,2.9583333333333335,1.7,0.5405405405405406,1.6666666666666667,0.15,0.08823529411764705,0.1176470588235294,-0.125,0.375,0.15,6.0,21,16,20,-4,0.5238095238095238,5,4,1,1,0,0
14635876,2026-03-10T23:00:00,NBA G League,NBA G League,men_or_open,Grand Rapids Gold,TEAM_OTHER,0.0,0.0,0.0,0.0,8,-2,58,52,6,110,24,6,13,3,127,6,121,5.541666666666667,1,27,23,4,5,6,-1,0.54,0.45454545454545453,6,6,0,0,1,6,7,12.0,0.5,0.5833333333333334,2.1666666666666665,2.4166666666666665,2.260869565217391,0.46,0.9583333333333334,0.5217391304347826,0.23076923076923078,0.2692307692307693,-0.25,0.7291666666666667,0.2608695652173913,6.0,11,8,15,-7,0.45454545454545453,3,6,-3,1,0,0
14635877,2026-03-10T23:00:00,NBA G League,NBA G League,men_or_open,TEAM_OTHER,Delaware Blue Coats,0.0,0.0,0.0,0.0,0,9,73,64,9,137,24,9,13,2,124,2,122,5.25,1,33,30,3,8,4,4,0.5238095238095238,0.6666666666666666,9,9,0,0,1,9,10,12.0,0.75,0.8333333333333334,2.6666666666666665,3.0416666666666665,2.1333333333333333,0.47619047619047616,1.25,0.6,0.28125,0.31250000000000006,-0.375,1.1458333333333335,0.13333333333333333,6.0,17,14,13,1,0.5294117647058824,5,3,2,0,1,1
15674844,2026-03-10T23:00:00,Superliga,Superliga,men_or_open,Diablos de Miranda,TEAM_OTHER,0.0,0.0,0.0,0.0,-3,-28,30,61,-31,91,24,-44,2,44,3,351,-348,14.75,1,20,37,-17,4,11,-7,0.3508771929824561,0.26666666666666666,-31,31,0,1,0,31,32,12.0,2.5833333333333335,2.6666666666666665,1.25,2.5416666666666665,1.5,0.3508771929824561,0.8333333333333334,3.1,2.066666666666667,2.1333333333333333,-1.2916666666666665,6.111111111111111,0.2,6.0,16,9,26,-17,0.25,3,10,-7,0,1,0
15674845,2026-03-10T23:00:00,Superliga,Superliga,men_or_open,TEAM_OTHER,Trotamundos de Carabobo,0.0,0.0,0.0,0.0,0,-7,44,51,-7,95,24,4,4,7,27,30,-3,2.375,6,27,28,-1,7,5,2,0.4909090909090909,0.5833333333333334,-7,7,0,1,0,7,8,12.0,0.5833333333333334,0.6666666666666666,1.8333333333333333,2.125,1.6296296296296295,0.4909090909090909,1.125,0.5185185185185185,0.31818181818181823,0.36363636363636365,-0.29166666666666674,0.8611111111111112,0.25925925925925924,6.0,20,10,20,-10,0.35,2,11,-9,0,1,1
15617349,2026-03-10T23:15:00,"Uruguay LUB, Relegation Round",LEAGUE_OTHER,men_or_open,Goes,Cordón,0.0,0.0,0.0,0.0,11,-4,52,45,7,97,24,7,11,1,131,0,131,5.458333333333333,0,28,29,-1,7,4,3,0.49122807017543857,0.6363636363636364,7,7,0,0,1,7,8,12.0,0.5833333333333334,0.6666666666666666,1.875,2.1666666666666665,1.5517241379310345,0.5087719298245614,1.2083333333333333,0.4827586206896552,0.3111111111111111,0.3555555555555555,-0.2916666666666665,0.8611111111111109,0.13793103448275862,6.0,14,15,12,3,0.5,5,5,0,1,0,1
15618609,2026-03-10T23:15:00,"Uruguay LUB, Relegation Round",LEAGUE_OTHER,men_or_open,Unión Atlética,CA Welcome,0.0,0.0,0.0,0.0,15,6,61,40,21,101,24,23,26,5,373,0,373,15.541666666666666,0,37,25,12,13,4,9,0.5967741935483871,0.7647058823529411,21,21,0,0,1,21,22,12.0,1.75,1.8333333333333333,1.6666666666666667,2.5416666666666665,1.6,0.4032258064516129,1.0416666666666667,1.68,1.05,1.0999999999999999,-0.8749999999999998,3.4374999999999996,0.16,6.0,17,17,13,4,0.5882352941176471,6,6,0,1,0,0
14439275,2026-03-10T23:30:00,NBA,NBA,men_or_open,Atlanta Hawks,Dallas Mavericks,0.0,0.0,0.0,0.0,14,-3,64,53,11,117,24,9,14,1,210,0,210,8.75,0,32,26,6,7,6,1,0.5517241379310345,0.5384615384615384,11,11,0,0,1,11,12,12.0,0.9166666666666666,1.0,2.2083333333333335,2.6666666666666665,2.0384615384615383,0.4482758620689655,1.0833333333333333,0.8461538461538461,0.4150943396226415,0.45283018867924524,-0.45833333333333304,1.458333333333333,0.23076923076923078,6.0,14,17,14,3,0.5714285714285714,4,4,0,1,0,0
14441774,2026-03-10T23:30:00,NBA,NBA,men_or_open,Brooklyn Nets,Detroit Pistons,1.0,0.0,1.0,1.0,-11,-22,40,73,-33,113,24,-33,-4,33,0,376,-376,15.666666666666666,0,28,38,-10,0,9,-9,0.42424242424242425,0.0,-33,33,0,1,0,33,34,12.0,2.75,2.8333333333333335,1.6666666666666667,3.0416666666666665,1.4285714285714286,0.42424242424242425,1.1666666666666667,2.357142857142857,1.65,1.7,-1.3749999999999998,6.729166666666667,0.0,6.0,15,8,19,-11,0.3333333333333333,4,9,-5,0,1,1
14442084,2026-03-10T23:30:00,NBA,NBA,men_or_open,TEAM_OTHER,Washington Wizards,0.0,0.0,0.0,0.0,11,3,76,62,14,138,24,14,17,0,236,0,236,9.833333333333334,0,43,30,13,8,7,1,0.589041095890411,0.5333333333333333,14,14,0,0,1,14,15,12.0,1.1666666666666667,1.25,2.5833333333333335,3.1666666666666665,2.066666666666667,0.410958904109589,1.25,0.9333333333333333,0.45161290322580644,0.48387096774193544,-0.583333333333333,1.9791666666666663,0.23333333333333334,6.0,22,18,19,-1,0.5454545454545454,5,3,2,0,1,1
15202956,2026-03-10T23:30:00,Brazil NBB,Brazil NBB,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-1,-9,40,50,-10,90,24,-11,3,14,6,105,-99,4.625,3,24,26,-2,3,8,-5,0.48,0.2727272727272727,-10,10,0,1,0,10,11,12.0,0.8333333333333334,0.9166666666666666,1.6666666666666667,2.0833333333333335,1.6666666666666667,0.48,1.0,0.8333333333333334,0.5,0.5499999999999999,-0.41666666666666674,1.2986111111111112,0.125,6.0,11,6,14,-8,0.36363636363636365,4,12,-8,1,0,0
14439332,2026-03-11T00:00:00,NBA,NBA,men_or_open,Milwaukee Bucks,Phoenix Suns,0.0,0.0,0.0,0.0,-6,9,65,62,3,127,24,3,3,6,11,48,-37,2.4583333333333335,7,34,29,5,9,9,0,0.5396825396825397,0.5,3,3,0,0,1,3,4,12.0,0.25,0.3333333333333333,2.5833333333333335,2.7083333333333335,2.1379310344827585,0.4603174603174603,1.2083333333333333,0.20689655172413793,0.0967741935483871,0.12903225806451613,-0.125,0.375,0.3103448275862069,6.0,16,16,13,3,0.625,5,5,0,1,0,0
14442070,2026-03-11T00:00:00,NBA,NBA,men_or_open,Houston Rockets,Toronto Raptors,0.0,0.0,0.0,0.0,0,9,58,49,9,107,24,9,9,4,36,18,18,2.25,7,29,25,4,7,5,2,0.5370370370370371,0.5833333333333334,9,9,0,0,1,9,10,12.0,0.75,0.8333333333333334,2.0416666666666665,2.4166666666666665,1.96,0.46296296296296297,1.0416666666666667,0.72,0.3673469387755102,0.4081632653061225,-0.375,1.1458333333333335,0.2,6.0,12,14,4,10,0.75,6,2,4,1,0,0
14442166,2026-03-11T00:00:00,NBA,NBA,men_or_open,San Antonio Spurs,Boston Celtics,0.0,0.0,0.0,0.0,-2,2,58,58,0,116,24,0,6,7,17,58,-41,3.125,6,29,25,4,8,11,-3,0.5370370370370371,0.42105263157894735,0,0,1,0,0,0,0,12.0,0.0,0.0,2.4166666666666665,2.4166666666666665,2.0,0.5370370370370371,1.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.3793103448275862,6.0,14,16,10,6,0.6428571428571429,6,5,1,1,0,1
14635880,2026-03-11T00:00:00,NBA G League,NBA G League,men_or_open,Windy City Bulls,TEAM_OTHER,0.0,0.0,0.0,0.0,17,-18,62,63,-1,125,24,-1,17,1,181,2,179,7.625,3,25,30,-5,12,3,9,0.45454545454545453,0.8,-1,1,0,1,0,1,2,12.0,0.08333333333333333,0.16666666666666666,2.5833333333333335,2.625,2.48,0.45454545454545453,1.0416666666666667,0.08,0.03225806451612903,0.06451612903225806,-0.04166666666666652,0.17361111111111108,0.48,6.0,11,10,14,-4,0.36363636363636365,3,9,-6,0,1,0
14635881,2026-03-11T00:00:00,NBA G League,NBA G League,men_or_open,Rio Grande Valley Vipers,TEAM_OTHER,0.0,0.0,0.0,0.0,-6,-1,42,49,-7,91,24,-7,2,10,2,125,-123,5.291666666666667,1,18,21,-3,5,7,-2,0.46153846153846156,0.4166666666666667,-7,7,0,1,0,7,8,12.0,0.5833333333333334,0.6666666666666666,1.75,2.0416666666666665,2.3333333333333335,0.46153846153846156,0.75,0.7777777777777778,0.33333333333333337,0.38095238095238093,-0.2916666666666665,0.8611111111111109,0.2777777777777778,6.0,13,7,16,-9,0.38461538461538464,3,5,-2,1,0,0
